Id,Price
4964,167155.3808241587
16500,269806.3628104948
4625,146680.98599653196
2363,401192.30547587044
8148,182124.46945829998
3804,184660.0741717837
4584,158346.14950480947
10694,106953.55652791506
2691,173826.7656410277
2983,219527.21786059195
13563,300509.44845607225
10747,217479.4059547006
1721,199666.45103925804
2789,267579.35885164666
7214,272293.0583566627
8659,236415.78218634558
5107,251416.50153368135
3843,220667.69309425438
14610,401003.47942003334
15505,168578.03929838483
5060,259883.23406438658
16055,222271.5083359717
14963,197811.60115767788
4118,148607.8142622247
1672,166550.58009974015
3209,180636.10724327352
16515,141125.91082101886
973,175383.0464404909
12529,186453.40390016456
5896,116108.40374758409
5450,260173.07672255143
3249,161844.41957982833
8911,171417.77455727704
5898,228453.92726402517
1024,179208.62949187538
4766,209649.92251285553
15804,189307.70516281718
14303,192258.87976312212
10707,181320.2140198542
6605,207807.27027882586
1138,383620.21254359453
14088,413056.59117149445
9154,184339.6978681354
8190,205049.77238853864
398,271280.30103942385
13302,261108.5817721837
9696,166246.03849825246
16786,118981.10296324974
16230,194653.8411613281
6552,184082.29473413317
923,226646.6974481028
9602,310445.06339045573
5857,274854.49337353575
8120,175051.2971386972
7134,185035.36637102856
11726,172938.75627022932
8069,116886.87618911966
12420,171923.4052746876
8604,200381.0424022661
4854,303994.5129820756
12212,185607.11444778155
12099,380170.98656587064
3882,358330.9246299846
6995,321306.95466930483
10172,205522.49498220347
11672,301834.2570172064
12897,296045.30236559885
16097,191659.1431804339
6779,261535.54054048576
11199,197985.42539014007
10816,373376.75108992757
143,385438.0355979927
5399,257485.72039841744
3286,153272.25932348656
13706,199430.73913369473
1935,374827.0128126885
16000,171206.75163027347
2860,222130.60474214613
11407,205076.362531179
16378,280279.222670919
12278,180814.87877490316
3842,173766.52340416482
2692,335941.89473753574
7699,187214.1415983762
6825,296759.1184130247
7268,346834.46463763295
1477,331548.4305468416
9887,179379.05588060792
9436,186287.83840176678
3179,245246.61969937303
1350,467287.9773131301
10643,200130.7636161827
5793,217825.5025925389
11494,422904.03366603615
4206,188420.8848672811
12419,243865.13348579739
8530,220424.6645548333
5985,140434.40528199868
8908,190218.89180308755
256,122232.25660857011
7234,173766.10993085278
5648,213491.07360303088
3014,239628.14994310442
2184,181196.48955354546
9189,287022.4848413855
14884,192800.4458327544
10333,169089.25126853562
15896,135976.84125718285
13269,146132.67879571975
8603,270950.5501637978
15087,178665.86590872944
4344,189920.86453368783
7981,70395.70279340383
10908,241797.569163998
6190,186899.7844994385
11742,209557.7206386581
9224,147338.67505408684
14667,209612.74077584234
458,191517.85842983105
2464,350792.20501802996
12320,239309.41987263155
278,216744.52988673662
2912,232731.15471059026
6698,222511.43772700743
4510,123521.84417560708
4183,178315.72385562907
5551,204065.6988743061
12187,184101.01579419227
7948,221731.07813554257
10808,198857.0378839701
12432,173257.4019609008
5356,185168.3965112353
8984,472723.36269786325
9203,183697.88103851187
15412,87694.5406507379
12041,131966.47028426803
7644,276124.30692560977
7071,192732.69783546153
10685,173772.09361086105
6763,210251.8760481817
940,136522.94323567406
14959,204651.29342626085
1338,153006.0608739377
5351,150201.60927390298
6524,193414.472901683
12516,153758.18751999506
3288,258627.30288617182
3146,226841.71954596922
3954,182551.9606864609
11955,182550.29049860907
1211,197905.23216133175
15668,211881.14383908338
1320,96899.02192317972
9108,184119.2152458782
16482,151373.83656754275
5017,144404.61303756523
8290,213466.7754184678
4304,403469.74693047156
1930,208122.84098549903
12530,168829.93439757553
11295,326625.7563709164
3002,151528.60393496466
15483,155695.9924642206
11525,198551.1528299054
13978,126872.49225700175
4885,169411.92214806698
8325,174139.86330297886
3630,122788.79484822699
9165,174437.68181266566
13945,232759.74384248734
10663,190782.38005581897
14803,180157.2138317024
7621,168148.20844141732
8205,227148.69008959644
10387,205415.4794751464
5457,152076.60695137226
10234,346340.9663459733
6251,174796.93325535234
701,260963.94656582872
7930,186214.75855942306
15028,134141.57284741188
12172,72759.78428947047
5805,180339.28299688068
7411,297382.29269932356
14806,239962.06164799992
7890,162225.99706236366
10440,145599.6199068792
14926,165076.62642094478
5381,156278.26820789435
3800,409129.63718902104
10511,236558.06904760533
9324,240110.24453036315
3313,214838.83724690657
7351,149904.9912234425
8459,185556.85407206314
9957,122850.60160760506
12024,182198.82477128776
4380,223856.63899186245
5042,150200.9200923619
13289,148770.60568629156
13407,365135.45652958186
13258,155448.78670391743
15993,264556.74843410146
12525,178123.27906068473
4062,225044.75948055877
12065,191888.9464101078
8227,180972.1563600262
11333,166188.84952925082
2867,137282.86543091564
3319,246582.52255838324
3523,308447.5257481739
7055,205568.2688591019
14930,174495.85774716258
3444,132631.26222175776
2940,311295.32108424953
6935,361340.9136943702
16116,330022.0427429035
13370,243181.5043345192
6103,227559.1801407535
7446,175733.10018571556
1859,176649.98395349045
4079,188093.60714842565
3228,170306.94140810642
9665,159180.4836494603
15957,415971.1156862753
11533,177833.17317246366
2314,121423.14286354496
4096,217624.24922683428
13437,174272.62713480525
5980,240728.2886732754
2008,196361.11022072352
6754,179906.6486704226
4129,154231.12960447036
14557,295370.2481561191
7096,314857.013071776
14297,252230.31701867192
3967,224554.38426875387
16485,110755.77270552918
13075,328918.5226888598
14289,189005.33186332707
10988,165831.50988025623
3230,155215.07667726814
13250,176020.90275214182
2559,194502.88054911472
7739,387085.0461863929
7213,162995.76748070595
6639,209949.85256643145
3164,262767.07138745027
15207,166694.44914909283
5113,186203.01750463224
3929,147411.9078448281
14493,263587.27750631276
11110,197530.13619136575
2033,205764.4191716276
16057,210704.28778536373
16709,236083.33768645395
14313,160282.77478088264
1028,260865.29451882292
7187,110402.98520423225
3738,334111.6950404689
9869,310571.4153142243
12644,195583.36894605384
3686,119626.62455226487
9196,267343.53001582297
12326,199773.92126946826
4936,178846.3208805951
13314,167897.5680131053
9857,329771.51939131855
519,189237.90078161284
8410,168223.9367115189
1720,179709.15809163533
10341,199460.19479437638
14415,184901.04298401996
10613,293534.38361488597
8027,220203.64096453914
15539,281913.453635676
7431,263581.9603970575
1370,143031.21792730334
12708,152682.4870858332
2250,218561.34143793647
14758,142200.1153665195
8525,382185.39532655024
1538,296246.4123289177
1142,159590.98775163663
1152,246662.96221252694
9802,189217.28650567977
3331,319289.4118964712
15203,187785.92797409405
4247,172405.58230427152
1976,397306.77062745596
2346,185743.36702348987
10078,238966.87289094392
1938,209384.33779535993
7819,183724.93662039845
2168,243271.39962814547
15634,212366.84210453983
8465,237954.68337642058
9313,154916.3045005484
6539,135069.0283851747
6325,103251.39066272801
13442,251150.227789963
9967,186415.3906300305
7893,218207.80271674777
2861,189339.19225152064
11031,309842.2423906637
15073,138373.0526031478
13837,169564.60220572512
2524,243886.30571284646
8617,212066.8242476249
13513,192489.1884742517
3081,263188.68035935395
10675,381848.8019091383
1907,87533.1088847424
4872,237192.19767327077
16274,405195.0830969417
11837,238093.61923322317
16577,217747.0733937657
5231,290995.6344242771
11315,276452.54290144885
273,205414.51828533263
8363,265068.94299820275
4255,211827.3271929071
16330,230066.9826282252
11528,175219.45079182845
14799,286734.04176657816
1611,257571.74127632577
9234,178344.34517350292
1633,109441.45109424643
6791,205706.12606171664
11567,368298.1558730903
3070,227071.17716587457
12094,239670.91379439208
14335,315391.12557898375
137,169943.79567446106
7182,159035.37423753896
11718,178531.91083500517
5194,112482.89360566119
97,351372.2642457898
5118,414270.7250063087
13920,316972.7010452481
9952,189803.31158280873
15337,207818.75851354247
10243,219686.16721613822
4048,402726.16247316496
171,158195.79727652625
11378,166405.51815186685
14190,172816.51067609654
15265,152716.95835683864
2740,136980.47137279555
5573,311617.1127895894
4481,213296.26293334973
2631,151990.90111714794
4984,260183.9285867141
16466,185190.15300100754
16716,129262.09503408572
15325,181400.013844784
10115,175342.60926098414
117,484457.9555362535
5476,103760.97425283432
11757,183347.9011771869
12359,122695.08171469884
15546,188160.76948796317
8133,148458.03269572032
9018,323818.80880212295
2075,172215.0104519162
11170,304882.4459714237
15733,204132.17377749257
9280,147565.34725412144
10734,323606.06162218656
14071,174923.67119827055
7373,240519.24877918826
14736,171600.38646781776
3458,116430.14431547707
6183,161329.41756377235
7825,216098.28786556126
16775,184658.94854316107
5717,180134.1505457072
12397,130948.69194915684
8189,488498.3003978069
4423,214905.9858907079
3994,138634.5187748033
10342,191397.67872740456
10051,181378.6897620129
9453,147309.77435901004
12593,469763.79183125065
1274,89558.24701636606
6933,307673.02573194413
1761,149392.93843772198
7157,361248.03645860037
15169,147777.72708054679
6792,361561.4462939987
13830,177531.20378729663
7240,261152.75867488503
3051,236985.7833102846
6550,112218.14363997821
4603,191342.99760228957
5729,166459.89528957038
13473,334097.5127461514
15104,154484.1011634426
6599,376485.501398884
2216,247402.2906918382
8721,340034.32904424996
3645,193316.21814841847
8664,219275.44207376335
11001,201153.48766586705
753,161416.82039677596
8129,234098.70574632048
15235,175708.7287115475
3359,202010.40198497195
10424,210419.12110664474
10226,229091.71143300176
9252,190812.96435295435
3008,243954.22310619938
5849,179479.29474043864
8494,182082.9000962385
6764,259479.98149955395
12445,294152.58286078845
11716,181721.3395904291
4508,115913.49217964051
5669,204925.6598542213
11427,98191.23059507404
11065,193230.89217724334
8910,227688.4867439235
16401,171685.31643252238
11913,154476.92157443264
6221,202880.27794007096
10839,191596.3706799369
2809,207215.81908928565
13311,157944.1771417552
6866,189785.7724148816
6019,171817.84070699982
3024,168469.55699238888
1391,232645.6709226077
15904,186055.9004937732
15858,317081.61883614433
9911,205859.3196372915
16579,209107.94243527588
4394,272107.48303904786
1468,402760.2630105641
12965,153465.27727237705
2249,148693.91429621572
14384,150207.88089879407
13040,123585.62589047651
8872,137217.81448830085
12864,238305.74567914676
15712,175110.6640116227
14049,186751.6670536589
1840,113804.24532743036
12019,171946.4858426214
8948,169860.24574351023
15154,212500.6156075107
6943,149797.74760285203
12564,395498.692954747
12766,149076.113565268
7255,231083.06241495293
7962,156993.11615628877
709,134460.91957714243
4634,140428.63506849328
889,223902.4268725718
4774,130980.27272207488
13890,184160.7140163318
15431,135714.28812017568
8726,341221.8073357623
10373,137770.99508111246
6413,183139.66914412167
9761,156793.12434849478
15864,175791.8330871774
6147,145722.95893072413
3384,265023.8580485239
320,237486.81427387384
8006,173312.43247158264
14395,176646.67385737656
14976,104845.18655710523
12185,231050.27264780522
4779,132992.17566792388
8551,162307.44615259307
9025,298636.5251034979
10616,230767.09977219655
7475,102498.37659361765
6341,323452.4284389989
14163,146520.4667585942
2211,190826.44550351182
10532,265965.9724048172
14338,145171.7493742287
831,177543.17844684192
3382,172467.07675391622
9209,308256.533827275
7188,220146.8876148525
7197,226670.23840652744
11270,159978.2395118935
15918,84913.31952930875
6937,445432.874370525
6178,184241.65937022356
10668,119675.14884425132
1413,273448.45356466126
6884,337692.0278376269
8266,197267.735145532
14019,195868.95247717338
16764,146681.3890713225
15306,170278.06816289353
3740,234538.41120645657
5298,191558.8167633368
8319,174341.80078128367
4229,180007.69667710492
13429,185043.19563815295
1753,403921.226177827
860,251307.8702340535
14219,159204.60136381
12113,198725.16304517732
11309,126461.95967549631
9930,202239.30579924557
10570,192671.04816966102
2839,160774.5444728044
6699,126777.29848317696
16647,116248.08144333535
5325,245326.25917263824
13733,161168.7181609633
7818,330395.8439083488
12505,237255.2055583778
9489,193399.19124830293
10106,181337.85716968466
7864,214373.91626659106
5134,224453.48004092972
11859,147218.11799515487
7440,340800.9975990003
1525,316278.4440981725
7339,186233.5585203369
8,342335.42472444073
3248,118103.54156030255
8995,237291.78587016612
15178,69614.60993261807
8594,168598.6839694495
15770,239535.50266555767
15859,339936.6449130518
1735,314586.3640707701
11410,474929.124115256
16397,163759.6655566307
3572,156625.90612420402
5501,108245.40764186617
969,193831.8363847293
6977,440618.3083447005
1233,177684.61181351953
4258,146898.21315573767
90,367789.3652352596
16650,190699.39163136642
197,106599.68530390946
12514,227188.10136408385
4367,186239.3067022674
3199,243668.39410710437
5600,199381.61535809858
11641,163544.9538998455
14609,118041.32700900221
12775,166677.80100040467
14240,166904.3849961331
7933,192014.96751869138
6945,343032.2813487373
14006,199068.2470621988
6320,251524.40653765536
12061,183452.38286953428
16369,224102.92951242317
16354,327260.2510917089
3970,285856.03543104377
1048,201095.26666853196
3639,219621.92162654203
14448,239642.07786749338
2812,431183.37843427813
3932,155341.41072560175
14875,334455.5561663809
8883,117486.02262615137
7622,266411.1861028997
7252,147852.01336443695
9751,176584.226412963
2378,211535.68417613846
6816,254101.32321174044
15358,182735.05785621397
7843,148442.43768957947
10448,376316.44540056825
7840,313701.1590535967
8880,236814.2335187407
12551,334391.34805549297
15470,202838.1315773683
16207,215714.6510066566
12123,131464.98752596552
15247,388647.0005758872
7481,194646.5371158128
16171,341051.5525423542
7461,316393.893178774
902,250986.30437403655
13094,185645.33310798067
11584,248099.27602015398
4462,227354.36365010258
15576,152269.6906966164
16606,261642.8273814058
5427,279673.2618080756
7725,152768.34541707745
5409,173331.94761302692
12579,125295.04725883916
12013,240056.63488085705
11321,214739.13162703376
9932,145963.31719151916
591,150998.54743044666
10357,198761.27214433948
3336,247280.3865309432
13,197374.64968032762
4809,233527.9384127689
7555,181830.54058587487
15172,324559.0191111997
6989,155027.28161457714
4707,183664.75791034198
2046,233685.97346245582
6495,102201.37761071908
3873,183819.59560060632
7061,192510.67711111295
12112,214387.02526832477
8917,298976.8321715511
7735,183496.7782939699
16442,219517.39771077406
4244,166746.24319559746
3747,240026.29248581096
11086,193128.087856983
10080,204135.66121887937
15057,288157.4342632257
1331,190399.39046815134
8891,157198.20765629841
13411,203456.80520874303
16730,237169.36576012053
2267,200625.71180973717
3022,191806.86331737821
11190,220443.1003739451
11857,189181.5938223906
9318,192644.20202562303
16512,164311.90543425852
2053,238773.58289084313
13707,122450.91827248604
12143,159344.61273625496
14080,163136.70837656633
6130,175087.64242889825
7936,80399.88461269854
10101,175363.27649669748
5663,190738.22712920274
14811,129993.0371174599
1366,191599.83291436665
908,201228.3239058325
2953,125618.3980046463
14629,136558.35557212678
15096,408769.93777111685
2115,180493.82969530803
11770,166700.8065839406
12701,182003.09176841303
14584,134305.18178191592
1893,397286.5977474951
9501,505435.90327192727
2138,130764.70326649032
9346,207951.72505024678
15960,337281.333460019
8230,157364.59216159716
13843,211817.33899067825
13810,236406.1300900906
15650,196368.78969634674
9974,150514.30714298371
12200,201614.9833588189
538,187251.05050343883
5334,202341.22414578448
14823,115796.20078003399
4817,171897.65458994443
9041,187254.8696813061
4359,269154.6037401416
4852,221045.98703895826
10141,147219.16652739883
1503,203978.1513969588
16256,372264.287730999
683,105940.21343804758
14382,212110.85107475918
7248,210057.3287901777
1200,170984.5900201115
3563,175814.39375239838
3681,406020.24606821773
3053,257836.00956059917
4099,213076.32132142916
807,110713.05694803815
4658,323009.9053288626
3535,183741.81711361904
12548,155207.73991676982
10488,200848.56954734644
5851,165006.72239338516
13736,188647.42078264005
875,172705.4933760801
14449,161696.50016965883
3958,346214.42015894904
10727,181349.8579335051
11296,138330.74288875773
13646,250031.81465373296
9599,225347.08903613323
7135,303152.224024485
5943,331853.7972520008
2695,244318.17280245235
6766,197163.89297894583
5630,188229.47574075914
13586,206831.95240370143
3507,395622.8472454539
10014,138206.2480703116
459,206180.29270142593
3582,217981.91827542384
8560,271979.3237955159
3372,183683.45479893987
13109,269725.350125674
8160,221828.9062304816
10706,252666.55376215492
9104,314945.95055815094
2870,204274.9954602021
13712,147915.5893373167
13924,138542.97574517867
798,220309.28043841515
9750,403181.1560758662
16248,365854.2200155988
3170,177966.48573540887
12700,228249.57271931443
10601,138383.97799095826
514,210858.9326371924
4010,267550.9922206769
8124,153873.54924130012
10800,175053.44192751742
13628,190542.4261011034
11637,148025.79440195396
781,177112.65066440307
16156,174224.20964076224
12618,245347.54581768456
9766,164545.7481262712
15987,259827.19127882618
11051,342983.8967064879
7673,221460.26934938424
1245,358774.53054760775
2443,154485.75661004838
7413,76884.15182863077
310,142125.4338731192
10921,240250.82147637452
8709,95742.18385792398
12404,324556.42622115766
14986,229382.40102087584
10714,286130.020951037
14286,208636.68080380384
13828,334754.8572654653
8926,405746.39080390596
12233,184479.1260173193
3913,207449.32204439302
5221,214139.76727169295
14965,85650.63151667571
862,189841.03497349084
13907,136909.06880721328
5418,186316.07023079906
2045,182137.76741612414
13321,190027.69440178908
2762,237874.36186117414
13888,175519.4612886682
14962,143043.80874659438
13305,306295.3060562039
8487,281198.473082009
7146,171192.2499982121
1134,186606.1479720733
15092,336674.8772301648
13760,243762.53687563684
11958,432245.72704571625
3177,174147.566345584
11350,203590.10626546523
1524,110824.88977762207
5527,240932.1778768374
2872,193152.100970103
8602,359240.8695717286
3067,294970.8516306149
10435,216060.33178675256
11222,215045.7479810149
8700,177219.0888026417
10961,200038.66756632272
14305,206717.55266292687
8362,226337.43232498638
4979,159332.6879454073
7180,335709.64044816094
5763,106900.7184359219
2192,211154.9130145814
13581,185524.69184996438
10720,136723.20121944085
1358,243179.65061515672
13366,304371.8318645664
13539,393597.9536474076
12849,217908.12356885467
6794,177975.89813059825
525,448822.63472924934
12223,356542.48063771904
16271,121378.0229431011
5818,133604.07654813307
16588,293330.4786640878
8981,128906.44365807156
16476,123948.57202974115
14663,184750.39389242337
3,147310.23172527587
6615,130887.19665119615
12215,273057.14188146556
304,258680.10544323738
13634,231803.8861904328
9208,165367.3940348652
2175,172599.5733867692
250,217313.2442670606
6045,196746.61825240313
10516,162442.37149499846
1852,443785.8699992421
1573,192996.12170259078
15079,164008.2732266564
5500,180750.95870063655
15775,170158.49054954777
3198,170635.07025550847
6718,192811.81942686293
4149,184115.941545706
9627,236282.18364483395
7595,308492.2581940286
4538,193955.47777513642
3555,224800.5370543633
10483,367103.3711234953
8834,174395.38547891387
16412,174770.47164929725
6449,162893.26872271174
2767,189306.5862413666
11498,174581.4815746719
16472,143365.17372618904
178,243012.68092250414
10948,205297.7213987764
13313,310929.5500691932
8065,146112.13097338565
102,153193.27744517615
14428,133234.24566015744
11973,134184.82586498602
6663,188543.57129492465
15989,136493.72457073373
10955,422481.6614379484
11772,150488.5309512449
11364,244979.09019116804
7082,179021.11844286375
7749,463910.533158939
6428,135469.6068862956
6869,106881.49448941876
295,171901.37005300864
12266,219191.956329419
11129,176156.58713460687
826,443054.2856708598
3262,237041.202071109
15641,300217.17593420483
1662,463882.03371769056
10926,230047.94841577552
10232,245022.52165330385
6376,186239.9161892944
7817,182989.83500283488
354,207319.95188956498
10076,185713.9578507076
11379,331528.328236072
10184,131230.32754979096
4696,353770.5310384182
13562,481547.157652521
5436,176903.4117507343
13196,105770.77612277814
14939,330611.17446533736
14004,193081.03117653067
5916,180199.18536286557
7229,177948.25615684342
9143,154587.32864850425
3440,203032.5211208436
319,175050.3685617358
11683,242609.69248461523
12647,236221.23196137868
12788,154952.8338114189
13662,233502.0608530246
423,282065.875841624
5222,220849.06011578374
9242,181834.9785804419
2641,183344.47561110367
4855,152027.93802767518
5360,178455.62126794178
9799,169286.25369486198
5526,252244.41971266957
10309,158372.00054450388
2144,382872.4238042154
7191,196305.07301167335
6732,159410.5430674889
14789,151245.16066532998
13525,159387.6329050646
4066,249135.36872769572
16422,200571.0375867775
14890,206832.48920654607
2922,220686.55603690294
3601,124894.05728191667
13416,114358.90575598847
14363,202640.95209425318
9496,287076.61161036306
7115,327025.12899308087
8615,151726.5889472897
5218,73776.53890966535
9493,207234.4052032397
10623,187876.52840757434
2272,141219.17067453646
3352,318161.1857102011
84,171930.44116363258
8086,127298.27062304977
2595,200707.36827034625
3531,152604.12357598558
7460,308313.9490191469
9214,265313.2605393755
2790,257662.47855498578
10548,236045.7338564435
9218,171261.0243116942
7435,189166.86318859286
15780,185303.094194867
7640,216288.1210764863
6223,167617.79253256854
3425,112681.2339320931
10582,151401.25413820142
702,243297.0346319819
2111,176540.3452642823
11730,193916.89049199622
9865,243741.20824295725
16478,323610.02510342415
1885,215380.76042510278
3956,379657.97877942154
16735,108087.05130829933
15264,212047.03348814519
15971,173397.99051021735
5584,200976.24653350926
15242,183045.83087666775
14358,176432.65151478507
11300,197128.45904105782
5446,184052.55183224432
3934,183117.27694016162
6610,177842.52504082103
10164,312430.3361021885
4646,192220.1123709636
13304,207145.4079948254
1985,209582.28359794375
4746,138412.50014955568
7963,203154.02120910917
14083,265708.0478349534
13140,254506.10138150703
15023,255688.0872880872
13093,226548.15098352043
7160,160479.2208317202
7407,193071.30933164043
16056,184844.82308956084
751,497664.6218560481
6179,83746.90120553943
9137,289210.0359219032
10992,266413.23682141537
5744,465281.67948826536
10884,163370.0067888382
12858,285043.47087117645
13005,287266.53864821093
16714,185937.6836493472
1419,259076.0055901283
6064,206171.40703669572
3771,189683.37835075747
5945,462606.1355560195
8453,77521.83668608853
3806,163840.4227725502
16748,263837.2009712964
11380,223096.32651566563
3107,198848.54771506265
12003,209437.8149589204
14567,216175.40244496826
1079,196055.96101512958
11705,157742.28604824314
7814,193607.5921189004
10174,163423.06052026182
5514,247517.28098370397
5265,238900.30358890913
10520,394101.0451600427
13195,214700.8414662639
14601,372089.1584591333
6012,203889.7592519137
13079,175218.87634676776
9009,130671.67240386717
3122,183216.31725627265
5470,239912.4712884272
4840,164070.67263318066
6270,274311.3904212518
9158,99552.17218929422
10120,142305.8118651583
10672,331329.32438734366
4573,140825.85136248136
12118,280755.34404438315
7447,128156.74818610115
2171,208228.54888137878
6126,317961.94085018703
2836,172847.31378633718
1457,253964.44080566632
11165,224853.0150435951
5923,198372.80917169875
1813,212725.10706132074
3492,234362.57823581604
1917,315419.6870417771
965,388089.7426063501
15795,151181.1479466593
821,210229.3559405667
4568,184597.8226384883
9078,229028.6985361554
11371,123244.78919263718
5149,205405.66090966965
281,203976.39299025375
1918,248840.66026677913
776,128588.24508591124
210,204667.57933246845
10782,175105.08644550524
9653,182592.32992540993
9372,166200.10441570135
5868,194014.2413531654
6176,133628.51143396136
3969,121663.51005107615
7427,140910.96748796775
8544,484330.70450189186
5219,226275.2240974022
16488,130143.30398170378
5855,248916.1330637691
15920,117293.42333614346
4393,398049.47855822847
5770,157526.95427125227
2900,151046.0019444273
8622,86161.39943836868
11610,266764.0295447095
10969,124749.36858848651
11029,163468.56817225605
6193,313523.37744153896
14087,460341.0632734438
13623,164538.93050366855
16689,179764.56577235908
1027,214257.10745009824
949,146780.94990193486
672,112595.65932793415
13832,143217.5828121279
2471,200909.6142958826
8728,286180.4160871472
7742,228595.813780928
2698,227080.9795426728
9084,173840.65889561857
6075,291611.5981471528
2874,172235.613555151
13119,135267.37375143834
5010,214966.8096861304
1284,179832.628861086
1151,171013.83665059987
5110,294324.64974894305
11386,143514.5457200793
8019,232266.39470657927
2859,129841.62799803838
16110,176558.47590868303
16027,281617.01855810493
14902,185753.12439186723
14301,187375.80972272612
2451,242574.8744211593
13596,147870.19819156016
1464,138956.85143682384
7927,379659.9611071507
9638,212590.97463907528
8009,284997.80479109904
11903,154831.9537513398
9243,114129.80171091214
547,186252.4931606207
5511,130678.27150398957
11247,182188.25548621282
15928,329273.9757901324
3434,229089.89082244906
7614,117778.02659001749
1380,193434.88224500752
2770,138936.3488620362
111,180717.54740394134
5994,147358.20871938235
12341,201192.8360267502
2787,264771.3557970864
14410,304236.8749739345
15983,129936.39261482685
14876,218938.2958061714
653,162670.8087677587
2174,202408.46498261663
2575,302870.2713444325
7976,163095.66232688713
5812,316355.5860886181
13589,395268.9085689544
9122,139754.73517103182
8159,428367.15352450655
8754,326479.75816971314
9321,247462.50779290483
13535,180563.2098148395
2083,173430.8568366198
2689,328088.0449230855
2248,220874.5594241922
11649,160022.31542165877
11045,389291.35675643856
1276,87410.30632207148
5962,140221.0744683465
13012,164513.76701935483
4642,187039.0850012643
179,172364.97767181497
15347,400133.21556193085
3339,157574.3885120366
